300333,0.404779146
300334,0.694045175
300335,0.679763414
300336,0.725331795
300337,0.52514919
300338,0.639861485
300339,0.079512894
300340,0.829761905
300341,0.510638298
300342,0.281524927
300343,0.41744186
300344,0.57388724
300345,0.51521511
300346,0.623376623
300347,0.205260149
300348,0.194741167
300349,0.571934484
300350,0.589763178
300351,0.478685157
300352,0.384146341
300353,0.37854251
300354,0.503787879
300355,0.646082337
300356,0.498620055
300357,0.343452381
300358,0.427522936
300359,0.47925608
300360,0.565626839
300361,0
300362,0.423428571
300363,0.456182473
300364,0.621004566
300365,0.502768313
300366,0.435483871
300367,0.539805825
300368,0.566077739
300369,0.382699869
300370,0.302325581
300371,0.46427289
300372,0.093023256
300373,0.156663589
300374,0.705074627
300375,0.694457831
300376,0.45890411
300377,0.194652406
300378,0.388828039
300379,0.305370844
300380,0.350582591
300381,0.561797753
300382,0.612012012
300383,0.2295253
300384,0.260586319
300385,0.488414634
300386,0.454110899
300387,0.711421911
300388,0.653664303
300389,0.099670898
300390,0.338859416
300391,0.470216131
300392,0.553398058
300393,0.682516909
300394,0.331309904
300395,0.22106309
300396,0.63559322
300397,0.641214058
300398,0.261840585
300399,0.573062731
300400,0.127292941
300401,0.705860873
300402,0.488076312
300403,0.688972163
300404,0.486340641
300405,0.648164336
300406,0.431552163
300407,0.582900058
300408,0.095623391
300409,0.728418399
300410,0.518847007
300411,0.82264631
300412,0.45477707
300413,0.173513986
300414,0.421724138
300415,0.609863014
300416,0.355488419
300417,0.442509855
300418,0.467257844
300419,0.485250737
300420,0.603275705
300421,0.50323741
300422,0.395862717
300423,0.403040734
300424,0.57940522
300425,0.692896936
300426,0.707778556
300427,0.364619165
300428,0.574609375
300429,0.260147601
300430,0.801637427
300431,0.605055811
300432,0.73432282
300433,0.712124909
300434,0.315132605
300435,0.428893905
300436,0.471734475
300437,0.260528893
300438,0.523461647
300439,0.378731343
300440,0.648255814
300441,0.698148148
300442,0.463525305
300443,0.660606061
300444,0.658918005
300445,0.38137164
300446,0.492485911
300447,0.546563644
300448,0.609387122
300449,0.429809937
300450,0.730285714
300451,0.558731809
300452,0.578443484
300453,0.582511787
300454,0.285290629
300455,0.438235294
300456,0.498505678
300457,0.786016949
300458,0.354663774
300459,0.38769671
300460,0.471168831
300461,0.707773232
300462,0.598780488
300463,0.197547684
300464,0.384018619
300465,0.374021909
300466,0.616740088
300467,0.478644068
300468,0.705299207
300469,0.674453035
300470,0.041626331
300471,0.57688172
300472,0.478555305
300473,0.3387471
300474,0.331857143
300475,0.456239413
300476,0.545804921
300477,0.725255102
300478,0.639411765
300479,0.554562269
300480,0.416149068
300481,0.635769459
300482,0.593604651
300483,0.380199465
300484,0.678925035
300485,0.654774973
300486,0.486690647
300487,0.36952381
300488,0.191446029
300489,0.49738024
300490,0.483136594
300491,0.598888889
300492,0.381990764
300493,0.449013158
300494,0.520034101
300495,0.266292135
300496,0.402618658
300497,0.647986322
300498,0.253485878
300499,0.567901235
300500,0.558527132
300501,0.583954033
300502,0.499622071
300503,0.566222222
300504,0.494575622
300505,0.5895
300506,0.375042159
300507,0.605233853
300508,0.75020024
300509,0.713427948
300510,0.267528736
300511,0.713448276
300512,0.365079365
300513,0.371229698
300514,0.727118644
300515,0.495826377
300516,0.51595286
300517,0.464400716
300518,0.355155943
300519,0.497600903
300520,0.520172911
300521,0.777570093
300522,0.439769452
300523,0.060743178
300524,0
300525,0.640862069
300526,0.587483617
300527,0.755631399
300528,0.456743686
300529,0.127568825
300530,0.352700491
300531,0.369610716
300532,0.606979866
300533,0.611098021
300534,0.559957739
300535,0.753439153
300536,0.606997559
300537,0.52438516
300538,0.593871297
300539,0.441891892
300540,0.616256566
300541,0.64699924
300542,0.664076161
300543,0.652613828
300544,0
300545,0.760309893
300546,0.2521875
300547,0.707579608
300548,0.453806356
300549,0.582506203
300550,0.348441926
300551,0.680927835
300552,0.576482069
300553,0.412634654
300554,0.767510084
300555,0.547273637
300556,0.488229273
300557,0.513056547
300558,0.453267378
300559,0.34596577
300560,0.693861694
300561,0.661440186
300562,0.604910714
300563,0.327066763
300564,0
300565,0.550314465
300566,0.627039627
300567,0.56926457
300568,0.405020607
300569,0.647437693
300570,0.381299965
300571,0.603575593
300572,0.500877364
300573,0.542559188
300574,0
300575,0.435618193
300576,0.418181818
300577,0.58860992
300578,0.672195122
300579,0.578621224
300580,0.360221938
300581,0.767073903
300582,0.566863905
300583,0.273818745
300584,0.53962804
300585,0.614449696
300586,0.644583706
300587,0.48440259
300588,0.727124183
300589,0.653571429
300590,0.366843501
300591,0.551774077
300592,0.582318271
300593,0.470845027
300594,0
300595,0.511188721
300596,0.030557421
300597,0.410188679
300598,0.58175528
300599,0.363477246
300600,0.718979976
300601,0.527927928
300602,0.439951639
300603,0.460330246
300604,0.424790356
300605,0.592830655
300606,0.477985763
300607,0.451410658
300608,0.538589805
300609,0.506511547
300610,0.525903352
300611,0.497164461
300612,0.691877226
300613,0.539885932
300614,0
300615,0.620081411
300616,0.629661752
300617,0.677271464
300618,0.630429719
300619,0.63082668
300620,0.148832866
300621,0.568904594
300622,0.474985285
300623,0.623861171
300624,0.582587955
300625,0.4403698
300626,0.755223881
300627,0.65409564
300628,0.808683769
300629,0.710865283
300630,0.430625
300631,0.533
300632,0.564450475
300633,0.315922494
300634,0.490879431
300635,0.758645929
300636,0.514227642
300637,0.245697329
300638,0.486015256
300639,0.791183575
300640,0.690532544
300641,0.693393848
300642,0.636016598
300643,0.507020281
300644,0.525249968
300645,0.63255814
300646,0
300647,0.321295143
300648,0.757528614
300649,0.754010695
300650,0.716312057
300651,0.135343619
300652,0.466755674
300653,0.307490833
300654,0.672293224
300655,0.54154061
300656,0.62062881
300657,0.554117323
300658,0.615343915
300659,0.626295227
300660,0.745564317
300661,0.253393337
300662,0.178559791
300663,0.618414693
300664,0.513739946
300665,0.734267395
300666,0.411771377
300667,0.644084438
300668,0.802126582
300669,0.336652747
300670,0.046104928
300671,0.455581761
300672,0.33804791
300673,0.31321004
300674,0
300675,0.447857414
300676,0.719187755
300677,0.777425491
300678,0.75793096
300679,0.787034209
300680,0.576470588
300681,0.477726944
300682,0.55424875
300683,0.609072444
300684,0.029579183
300685,0.568622956
300686,0.646068827
300687,0.69984917
300688,0.561528124
300689,0.578091244
300690,0.757718806
300691,0.764508436
300692,0.765763067
300693,0.7656
300694,0
300695,0.593476915
300696,0.755154133
300697,0.691951659
300698,0.657425743
300699,0.597875113
300700,0.655278273
300701,0.426736441
300702,0.772214182
300703,0.713212478
300704,0
300705,0.673123487
300706,0.686199919
300707,0.692467532
300708,0.61521197
300709,0.709147425
300710,0.568111455
300711,0.464209968
300712,0.582398404
300713,0.788768116
300714,0
300715,0.637065637
300716,0.623545706
300717,0.661685824
300718,0.705861706
300719,0.62063228
300720,0.380665327
300721,0.416987542
300722,0.360007035
300723,0.355339806
300724,0.133968758
300725,0.582517483
300726,0.342485207
300727,0.551374537
300728,0
300729,0.389946315
300730,0.64688027
300731,0.432688928
300732,0.65125
300733,0.493201483
300734,0
300735,0.489285714
300736,0.572635135
300737,0.485321101
300738,0.422746781
300739,0.575430659
300740,0.49129435
300741,0.425354462
300742,0.485214187
300743,0.461032864
300744,0
300745,0.494451537
300746,0.455696203
300747,0.246311111
